"","Mun_Code","rain_total","rain_max6h","rain_max24h","wind_max","track_min_dist","ls_risk_pct","ss_risk_pct","blue_ss_frac","blue_ls_frac","red_ls_frac","orange_ls_frac","yellow_ss_frac","red_ss_frac","orange_ss_frac","yellow_ls_frac","slope_mean","elev_mean","ruggedness_sd","ruggedness_mean","slope_sd","poverty_pct","has_coast","coast_length","housing_units","roof_strong_wall_strong","roof_strong_wall_light","roof_strong_wall_salv","roof_light_wall_strong","roof_light_wall_light","roof_light_wall_salv","roof_salv_wall_strong","roof_salv_wall_light","roof_salv_wall_salv","vulnerable_groups","pantawid_benef","damage_perc","Mun_Code_2","Unnamed..0","Municipality","X10.Digit.Code","Correspondence.Code","Income.Class","Population.2020.Census.","region","island_groups","wind_blue_ss","wind_yellow_ss","wind_orange_ss","wind_red_ss","rain_blue_ls","rain_yellow_ls","rain_orange_ls","rain_red_ls"
"1","PH175101000",287.239285714286,19.8803571428571,11.0360182370821,51.2559064897042,1.07521135694684,2.64,6.18,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,16.48,479.57,47.2,82.19,9.73,11.34,1,37836,7185,80,2,2,2,2,2,2,2,10,2.95151089248067,46.9311064718163,0.69589422407794,175101000,522,"Abra De Ilog",1705101000,175101000,"2nd",35176,"MIMAROPA Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"2","PH030801000",287.239285714286,8.21041666666667,5.88989361702128,51.2559064897042,1.07521135694684,0.78,40.87,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.5,232.23,37.28,33.53,7.5,2.09,1,6116,9256,80,2,2,2,2,2,2,2,10,0.867602808425276,8.96715643906655,NA,30801000,281,"Abucay",300801000,30801000,"3rd",42984,"Central Luzon","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"3","PH083701000",287.239285714286,1.109375,0.597872340425532,51.2559064897042,1.07521135694684,0.06,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.73,182.19,36.8,43.56,7.71,6.09,1,38796,13294,80,2,2,2,2,2,2,2,10,3.33887294153195,25.9891680457349,NA,83701000,949,"Abuyog",803701000,83701000,"1st*",61216,"Eastern Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"4","PH045601000",287.239285714286,17.6454545454545,8.76241134751773,51.2559064897042,1.07521135694684,3.53,2.77,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.23,38.78,13.06,17.71,2.82,4.77,1,10378,3156,80,2,2,2,2,2,2,2,10,1.9531553964672,18.8212927756654,NA,45601000,464,"Agdangan",405601000,45601000,"5th",12764,"CALABARZON","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"5","PH025701000",287.239285714286,25.4033333333333,16.723125,51.2559064897042,1.07521135694684,0.34,0.07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.75,335.6,34.98,43.73,7.67,4.82,0,0,6540,80,2,2,2,2,2,2,2,10,1.20200093568935,19.9847094801223,NA,25701000,275,"Aglipay",205701000,25701000,"3rd",30714,"Cagayan Valley","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"6","PH015501000",287.239285714286,11.1236111111111,6.48402777777778,51.2559064897042,1.07521135694684,1.52,1.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.58,60.23,16.51,24.32,3.73,7.87,1,36607,6593,80,2,2,2,2,2,2,2,10,2.13175531156424,32.185651448506,NA,15501000,148,"Agno",105501000,15501000,"3rd",29947,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"7","PH041001000",287.239285714286,13.5625,6.83723404255319,51.2559064897042,1.07521135694684,0.44,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.87,123.65,18.01,31.63,3.8,3.96,1,13209,7806,80,2,2,2,2,2,2,2,10,0.522872382353714,18.7419933384576,NA,41001000,396,"Agoncillo",401001000,41001000,"4th",39101,"CALABARZON","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"8","PH013301000",287.239285714286,10.1541666666667,6.74270833333333,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.93,51.48,28.4,25.64,5.98,3.96,1,10118,13404,80,2,2,2,2,2,2,2,10,1.07234817559505,18.1662190390928,NA,13301000,129,"Agoo",103301000,13301000,"1st",66028,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"9","PH015502000",287.239285714286,10.145,8.0675,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.77,208.29,33.22,42.57,7.38,6.43,0,0,8591,80,2,2,2,2,2,2,2,10,1.58936883486482,29.6123850541264,NA,15502000,149,"Aguilar",105502000,15502000,"3rd",45100,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"10","PH175302000",287.239285714286,6.49270833333333,2.75338541666667,51.2559064897042,1.07521135694684,5.52,0.36,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.83,56.21,36.95,47.61,7.6,9.38,1,311,3044,80,2,2,2,2,2,2,2,10,1.38700677560781,35.0525624178712,NA,175302000,548,"Agutaya",1705302000,175302000,"5th",12867,"MIMAROPA Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"11","PH063001000",287.239285714286,1.94270833333333,1.17708333333333,51.2559064897042,1.07521135694684,0.23,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.71,96.24,29.13,34.13,6.47,5.94,1,66445,12162,80,2,2,2,2,2,2,2,10,3.79199510216576,24.6012169051143,NA,63001000,745,"Ajuy",603001000,63001000,"2nd",53462,"Western Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"12","PH045602000",287.239285714286,10.1515151515152,5.89716312056737,51.2559064897042,1.07521135694684,3.78,15.33,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.96,63.79,31.62,36.11,6.8,4.95,1,36794,3539,80,2,2,2,2,2,2,2,10,1.68905950095969,21.0228878214185,NA,45602000,465,"Alabat",405602000,45602000,"5th",15936,"CALABARZON","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"13","PH043401000",287.239285714286,14.7181818181818,6.89468085106383,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.2,214.69,35.81,31.5,7.5,1.58,0,0,11025,80,2,2,2,2,2,2,2,10,0.470131009841409,6.82086167800454,NA,43401000,440,"Alaminos",403401000,43401000,"3rd",51619,"CALABARZON","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"14","PH083702000",287.239285714286,3.4,1.42425531914894,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.01,36.56,18.9,11.82,3.75,12.42,0,0,12709,80,2,2,2,2,2,2,2,10,3.52674934371323,52.2936501691715,NA,83702000,950,"Alangalang",803702000,83702000,"2nd",57185,"Eastern Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"15","PH083703000",287.239285714286,3.04166666666667,1.10104166666667,51.2559064897042,1.07521135694684,0.07,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.76,125.03,35.96,45.11,7.49,5.46,1,17360,11009,80,2,2,2,2,2,2,2,10,3.04109470776137,21.7912616949768,NA,83703000,951,"Albuera",803703000,83703000,"3rd*",47151,"Eastern Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"16","PH015504000",287.239285714286,16.2333333333333,8.615625,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.54,22.02,2.1,3.95,0.37,3.48,0,0,10057,80,2,2,2,2,2,2,2,10,1.65199760379706,14.5868549269166,NA,15504000,150,"Alcala",105504000,15504000,"3rd",48908,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"17","PH175901000",287.239285714286,9.48333333333333,6.31702127659574,51.2559064897042,1.07521135694684,0.18,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.8,172.67,30.76,55.08,6.84,5.47,1,27047,3666,80,2,2,2,2,2,2,2,10,3.1985811265366,24.1680305510093,NA,175901000,570,"Alcantara",1705901000,175901000,"5th",17171,"MIMAROPA Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"18","PH042101000",287.239285714286,13.75,7.67021276595745,51.2559064897042,1.07521135694684,0,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.98,437.9,11.28,15.76,2.25,2.52,0,0,11762,80,2,2,2,2,2,2,2,10,0.270066938019638,10.7039619112396,NA,42101000,425,"Alfonso",402101000,42101000,"1st",59306,"CALABARZON","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"19","PH025015000",287.239285714286,28.4816666666667,16.160625,51.2559064897042,1.07521135694684,1.4,0.07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,20.82,845.85,46.25,105.99,9.67,5.25,0,0,1783,80,2,2,2,2,2,2,2,10,3.2367758186398,22.9949523275379,NA,25015000,274,"Alfonso Castaneda",205015000,25015000,"1st",8539,"Cagayan Valley","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"20","PH034901000",287.239285714286,19.9027777777778,13.5202127659574,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.51,28.1,1.75,3.87,0.31,4.77,0,0,13940,80,2,2,2,2,2,2,2,10,1.14095966510867,20.8895265423242,NA,34901000,312,"Aliaga",304901000,34901000,"2nd",70363,"Central Luzon","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"21","PH012901000",287.239285714286,7.58541666666667,6.0953125,51.2559064897042,1.07521135694684,4.76,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,21.7,566.71,60.66,110.88,11.35,9.01,0,0,1475,80,2,2,2,2,2,2,2,10,2.3898431665422,38.8474576271186,NA,12901000,97,"Alilem",102901000,12901000,"4th",7361,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"22","PH063002000",287.239285714286,4.70694444444444,1.94964539007092,51.2559064897042,1.07521135694684,0.53,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.59,255.57,36.05,48.5,7.59,4.14,0,0,8057,80,2,2,2,2,2,2,2,10,2.68433659654239,18.6049398038972,NA,63002000,746,"Alimodian",603002000,63002000,"3rd",39722,"Western Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"23","PH041002000",287.239285714286,12.675,7.76595744680851,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.89,200.8,36.89,20.46,7.23,3.92,1,6750,5089,80,2,2,2,2,2,2,2,10,0.628458498023715,18.7266653566516,NA,41002000,397,"Alitagtag",401002000,41002000,"4th",26819,"CALABARZON","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"24","PH084801000",287.239285714286,23.7541666666667,11.1420212765957,51.2559064897042,1.07521135694684,1.99,1.57,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.06,77.24,18.44,36.07,4.42,5.67,1,20472,5513,80,2,2,2,2,2,2,2,10,2.86230319211591,25.1949936513695,45.3473607836024,84801000,989,"Allen",804801000,84801000,"5th",25228,"Eastern Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"25","PH086001000",287.239285714286,4.56041666666667,2.57234042553191,51.2559064897042,1.07521135694684,2.24,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.97,147.58,29.46,87.46,6.75,8.67,1,39711,2093,80,2,2,2,2,2,2,2,10,3.10892417803623,36.2159579550884,NA,86001000,1013,"Almagro",806001000,86001000,"5th",9273,"Eastern Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"26","PH087801000",287.239285714286,7.01875,3.26063829787234,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.35,292.51,37.63,57.07,7.68,3.03,1,12395,4036,80,2,2,2,2,2,2,2,10,1.26246239159932,12.2893954410307,NA,87801000,1055,"Almeria",807801000,87801000,"5th",17954,"Eastern Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"27","PH072204000",287.239285714286,0.329166666666667,0.207978723404255,51.2559064897042,1.07521135694684,0.1,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.55,114.01,21.61,35.9,4.63,4.2,1,12331,6886,80,2,2,2,2,2,2,2,10,4.04361370716511,18.7772291606157,NA,72204000,886,"Aloguinsan",702204000,72204000,"4th",34466,"Central Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"28","PH060401000",287.239285714286,3.98636363636364,2.37978723404255,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.63,63.59,25.89,34.59,5.7,5.48,1,6,5950,80,2,2,2,2,2,2,2,10,3.52167025468134,23.0588235294118,NA,60401000,694,"Altavas",600401000,60401000,"4th",25639,"Western Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"29","PH042102000",287.239285714286,13.5722222222222,7.59858156028368,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.2,413.45,6.18,11.22,1.29,1.6,0,0,8761,80,2,2,2,2,2,2,2,10,0.345294695742251,6.95126127154434,NA,42102000,426,"Amadeo",402102000,42102000,"4th",41901,"CALABARZON","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"30","PH025001000",287.239285714286,15.3142857142857,12.3642857142857,51.2559064897042,1.07521135694684,4.27,0.19,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,20.6,932.73,45.09,103.05,9.39,4.55,0,0,3535,80,2,2,2,2,2,2,2,10,2.67540983606557,18.8967468175389,NA,25001000,260,"Ambaguio",205001000,25001000,"5th",15472,"Cagayan Valley","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"31","PH086401000",287.239285714286,1.05833333333333,0.609027777777778,51.2559064897042,1.07521135694684,5.15,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.91,287.8,41.99,54.37,8.13,3.81,1,7940,1764,80,2,2,2,2,2,2,2,10,2.93508707830958,17.1201814058957,NA,86401000,1037,"Anahawan",806401000,86401000,"5th",8429,"Eastern Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"32","PH036901000",287.239285714286,14.5694444444444,10.263829787234,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.63,21.34,2.25,4.53,0.41,3.28,0,0,2685,80,2,2,2,2,2,2,2,10,0.997571131158918,13.4823091247672,NA,36901000,358,"Anao",306901000,36901000,"5th",12208,"Central Luzon","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"33","PH015505000",287.239285714286,7.47083333333333,5.875,51.2559064897042,1.07521135694684,3.48,6.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.76,15.86,6.23,10.23,1.35,5.89,1,8568,9321,80,2,2,2,2,2,2,2,10,1.17456460105306,24.1175839502199,NA,15505000,151,"Anda",105505000,15505000,"3rd",41548,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"34","PH031401000",287.239285714286,17.6645833333333,8.41808510638298,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.12,47.95,8.27,11.85,1.76,2.27,1,8764,14325,80,2,2,2,2,2,2,2,10,0.823809443422185,8.97033158813264,NA,31401000,292,"Angat",301401000,31401000,"1st",65617,"Central Luzon","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"35","PH035401000",287.239285714286,10.4125,7.13882978723404,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.47,177.84,16.88,13.79,3.32,0.81,0,0,94666,80,2,2,2,2,2,2,2,10,0.387237205867348,3.45319333234741,NA,35401000,NA,"",NA,NA,"",NA,"Central Luzon","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"36","PH045801000",287.239285714286,7.14166666666667,4.27021276595745,51.2559064897042,1.07521135694684,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.39,106.52,21.87,27.24,4.7,1.79,1,3709,24914,80,2,2,2,2,2,2,2,10,0.31955368413619,7.58609617082765,NA,45801000,503,"Angono",405801000,45801000,"1st",130494,"CALABARZON","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"37","PH063003000",287.239285714286,3.65555555555556,1.09097222222222,51.2559064897042,1.07521135694684,0.34,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.52,74.7,28.03,28.68,5.85,5.53,1,7787,6509,80,2,2,2,2,2,2,2,10,3.18644540510389,23.7210016899677,NA,63003000,747,"Anilao",603003000,63003000,"4th",30520,"Western Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"38","PH060601000",287.239285714286,1.8875,0.93125,51.2559064897042,1.07521135694684,1.42,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.83,100.99,26.19,43.61,5.8,4.86,1,26475,4611,80,2,2,2,2,2,2,2,10,3.40549974057827,21.1667751030145,NA,60601000,711,"Anini-Y",600601000,60601000,"4th",22018,"Western Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"39","PH035402000",287.239285714286,14.5136363636364,8.45531914893617,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.54,7.74,2.03,4.09,0.34,2.81,0,0,22801,80,2,2,2,2,2,2,2,10,0.799333117213912,12.7582123591071,NA,35402000,339,"Apalit",305402000,35402000,"1st",117160,"Central Luzon","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"40","PH035403000",287.239285714286,13.1236111111111,8.07872340425532,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.84,79.89,31.66,18.99,6.8,2.68,0,0,27433,80,2,2,2,2,2,2,2,10,1.31318730710455,12.6599351146429,0,35403000,340,"Arayat",305403000,35403000,"1st",144875,"Central Luzon","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"41","PH013302000",287.239285714286,10.8354166666667,6.72604166666666,51.2559064897042,1.07521135694684,0.07,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.06,152.41,33.47,44.65,7.35,5.28,1,7853,10621,80,2,2,2,2,2,2,2,10,1.60352311517552,22.8886168910649,NA,13302000,130,"Aringay",103302000,13302000,"2nd",50380,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"42","PH025002000",287.239285714286,15.9364583333333,12.83359375,51.2559064897042,1.07521135694684,0.48,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13.67,682.82,39.01,66.87,8.47,2.26,0,0,8501,80,2,2,2,2,2,2,2,10,1.32706514439221,9.68121397482649,NA,25002000,261,"Aritao",205002000,25002000,"2nd",42197,"Cagayan Valley","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"43","PH054101000",287.239285714286,31.2208333333333,10.766875,51.2559064897042,1.07521135694684,3.1,3.37,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.48,81.54,27.33,34.03,5.87,7.21,1,168360,17039,80,2,2,2,2,2,2,2,10,1.98333488069817,35.0079230001761,NA,54101000,660,"Aroroy",504101000,54101000,"1st",88351,"Bicol Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"44","PH082601000",287.239285714286,13.5361111111111,6.75567375886525,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.36,36.95,16.1,23.31,3.44,8.76,1,56752,3494,80,2,2,2,2,2,2,2,10,6.50193435667041,38.723526044648,0.543789353176875,82601000,927,"Arteche",802601000,82601000,"3rd",16360,"Eastern Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"45","PH015506000",287.239285714286,13.7895833333333,9.39114583333333,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.58,40.97,1.96,4.1,0.38,2.57,0,0,13064,80,2,2,2,2,2,2,2,10,1.1263185424113,10.8772198407838,NA,15506000,152,"Asingan",105506000,15506000,"2nd",57811,"Ilocos Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"46","PH142711000",287.239285714286,19.2114583333333,12.4026041666667,51.2559064897042,1.07521135694684,0.4,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,20.82,1079.83,46.15,105.45,9.66,7.44,0,0,2829,80,2,2,2,2,2,2,2,10,2.39171744970841,37.8225521385649,NA,142711000,51,"Asipulo",1402711000,142711000,"5th",15963,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"47","PH072206000",287.239285714286,0.560416666666667,0.43563829787234,51.2559064897042,1.07521135694684,0.24,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.14,136.53,33.03,49.14,7.26,5.7,1,21223,10211,80,2,2,2,2,2,2,2,10,4.61583467413335,25.7467437077661,NA,72206000,888,"Asturias",702206000,72206000,"3rd",55397,"Central Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"48","PH045603000",287.239285714286,13.6701298701299,7.27963525835866,51.2559064897042,1.07521135694684,2.98,3.48,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.93,128.37,32.36,51.05,7.07,3.24,1,24775,14422,80,2,2,2,2,2,2,2,10,1.11457939210493,13.9925114408542,NA,45603000,466,"Atimonan",405603000,45603000,"1st",64260,"CALABARZON","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"49","PH141101000",287.239285714286,9.37666666666667,8.09458333333333,51.2559064897042,1.07521135694684,3.23,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,23.87,1485.29,47.43,121.97,9.57,4.27,0,0,4332,80,2,2,2,2,2,2,2,10,1.81513117754728,18.3056325023084,NA,141101000,28,"Atok",1401101000,141101000,"4th",19218,"Cordillera Administrative Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"50","PH051701000",287.239285714286,12.3708333333333,6.1890625,51.2559064897042,1.07521135694684,0,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.29,84.79,27.24,27.16,5.78,4.89,1,5759,11390,80,2,2,2,2,2,2,2,10,2.14277217964621,24.4161545215101,NA,51701000,614,"Baao",501701000,51701000,"3rd",61493,"Bicol Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"51","PH083705000",287.239285714286,3.90416666666667,1.83297872340426,51.2559064897042,1.07521135694684,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.77,98.85,44.64,45.62,9.05,7.15,1,82216,6047,80,2,2,2,2,2,2,2,10,3.74860596467245,31.6685959980155,NA,83705000,952,"Babatngon",803705000,83705000,"4th*",28823,"Eastern Visayas","Visayas",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
"52","PH050501000",287.239285714286,9.28690476190476,5.59047619047619,51.2559064897042,1.07521135694684,0.61,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.39,84.66,28.02,37.37,6.06,6.12,1,38195,14348,80,2,2,2,2,2,2,2,10,2.45842161785621,28.3314747700028,NA,50501000,587,"Bacacay",500501000,50501000,"2nd",72485,"Bicol Region","Luzon",5.12559064897042,5.12559064897042,5.12559064897042,5.12559064897042,28.7239285714286,28.7239285714286,28.7239285714286,28.7239285714286
