"","rain_total","wind_max","track_min_dist","ls_risk_pct","ss_risk_pct","blue_ss_frac","blue_ls_frac","red_ls_frac","orange_ls_frac","yellow_ss_frac","red_ss_frac","orange_ss_frac","yellow_ls_frac","slope_mean","elev_mean","ruggedness_sd","ruggedness_mean","slope_sd","has_coast","coast_length","roof_strong_wall_strong","roof_strong_wall_light","roof_strong_wall_salv","roof_light_wall_strong","roof_light_wall_light","roof_light_wall_salv","roof_salv_wall_strong","roof_salv_wall_light","roof_salv_wall_salv","damage_perc","region","island_groups","damage_binary","wind_blue_ss","wind_yellow_ss","wind_orange_ss","wind_red_ss","rain_blue_ss","rain_yellow_ss","rain_orange_ss","rain_red_ss"
"75",175.9,70.0220633517193,2.51893640167709,1.1,0.06,0.06,1.1,0,0,1.1,0.06,0,0,5.73,86.52,27.9,29.26,6.01,1,9490,51.9683947879124,12.1291932353757,0.249514832270585,6.37649015802606,28.6248960354866,0.166343221513723,0.0138619351261436,0.0554477405045744,0.0554477405045744,25.5059606321042,"Bicol Region","Luzon",1,4.20132380110316,77.0242696868912,0,4.20132380110316,77.0242696868912,0,0,0
"76",252.31,56.79728967869,21.4535850297647,1.11,16.71,16.7,1.11,0,0,1.11,16.71,0,0,6.05,72.23,24.36,32.13,5.29,1,11197,31.7625077849284,18.8499065808595,1.22482873157567,3.57068714967822,43.1181233132655,0.560514843263442,0.0622794270292713,0.0830392360390284,0.332156944156114,54.4529790325929,"Eastern Visayas","Visayas",1,948.514737634123,63.0449915433459,0,949.08271053091,63.0449915433459,0,0,0
"77",168.125,46.4759756472144,10.3640973380786,0,0,0,0,0,0,0,0,0,0,0.97,8.51,3.13,6.38,0.64,1,6153,64.1707583196945,11.2111292962357,0.16366612111293,6.16475722858702,18.1123840698309,0.0545553737043098,0.0136388434260774,0.0409165302782324,0.0272776868521549,15.9574468085106,"Western Visayas","Visayas",1,0,0,0,0,0,0,0,0
"78",146.9,46.948772686208,14.455775789789,0,0,0,0,0,0,0,0,0,0,0.51,2.54,2.04,3.7,0.37,0,0,57.9075774971297,8.3955223880597,0.287026406429391,4.27669345579793,28.2146957520092,0.416188289322618,0.0143513203214695,0.114810562571757,0.100459242250287,10.361653272101,"Bicol Region","Luzon",1,0,0,0,0,0,0,0,0
"79",159.376315789473,70.487936148683,17.8881544225466,0,0,0,0,0,0,0,0,0,0,10.15,350.33,44.14,54.33,9.15,0,0,7.24361418223408,19.119329012581,0.0190621425848265,0.648112847884102,72.0548989706443,0.304994281357225,0.0190621425848265,0.228745711017918,0.133434998093786,10.655737704918,"Caraga","Mindanao",1,0,0,0,0,0,0,0,0
"80",288.8,41.7925800957746,53.5841212441137,0.1,0,0,0.1,0,0,0.1,0,0,0,4.16,166.15,20.54,21.84,4.53,0,0,83.4480193416403,14.4876325088339,0.0929886553840431,0.0743909243072345,1.71099125906639,0.0185977310768086,0,0.0557931932304258,0.0185977310768086,10.4333271340896,"Cagayan Valley","Luzon",1,0,4.17925800957746,0,0,4.17925800957746,0,0,0
"81",167.8,48.4286560354172,20.2455473860664,9.77,0,0,9.77,5.08,0,4.7,0,0,0,17.23,198.89,41.71,86.08,8.56,1,31575,63.2135306553911,16.4200140944327,0,3.87596899224806,16.2085976039464,0,0,0,0.211416490486258,10.6412966878083,"MIMAROPA Region","Luzon",1,0,227.614683366461,0,0,473.147969466026,0,0,246.017572659919
"82",179.525,73.6260978751179,7.31391869011965,0,0,0,0,0,0,0,0,0,0,6.36,257.85,43.76,31.52,8.82,0,0,49.1097442538038,13.5426783209237,0.388475234703788,2.33085140822273,32.5995467788928,0.302147404769613,0.0647458724506312,0.140282723643034,0.733786554440488,100,"Bicol Region","Luzon",1,0,0,0,0,0,0,0,0
"83",110.8,41.6998851397058,1.7503093579697,0.15,0.08,0.08,0.15,0.15,0,0,0,0,0.08,5.34,81.21,22.21,27.94,4.85,1,52976,30.9742374888955,64.435889843056,0.414569144210838,0.26650873556411,3.22771690849867,0.207284572105419,0,0.148060408646728,0.207284572105419,14.569144210838,"Eastern Visayas","Visayas",1,3.33599081117646,0,0,0,6.25498277095587,3.33599081117646,0,6.25498277095587
"84",289.02,54.1646315266202,41.2037818667021,1.82,4.1,4.1,1.82,0,0,1.82,4.03,0,0.07,7.35,72.92,29.94,38.55,6.3,1,9625,38.1339144215531,13.6291600633914,0.019809825673534,5.74484944532488,42.1156893819334,0.138668779714739,0,0,0.0396196513470681,14.4809825673534,"Eastern Visayas","Visayas",1,222.074989259143,98.5796293784488,0,218.283465052279,98.5796293784488,3.79152420686341,0,0
