"","Mun_Code","rain_total","rain_max6h","rain_max24h","wind_max","track_min_dist","ls_risk_pct","ss_risk_pct","blue_ss_frac","blue_ls_frac","red_ls_frac","orange_ls_frac","yellow_ss_frac","red_ss_frac","orange_ss_frac","yellow_ls_frac","slope_mean","elev_mean","ruggedness_sd","ruggedness_mean","slope_sd","poverty_pct","has_coast","coast_length","housing_units","roof_strong_wall_strong","roof_strong_wall_light","roof_strong_wall_salv","roof_light_wall_strong","roof_light_wall_light","roof_light_wall_salv","roof_salv_wall_strong","roof_salv_wall_light","roof_salv_wall_salv","vulnerable_groups","pantawid_benef","damage_perc","Mun_Code_2","Unnamed..0","Municipality","X10.Digit.Code","Correspondence.Code","Income.Class","Population.2020.Census.","region","island_groups","wind_blue_ss","wind_yellow_ss","wind_orange_ss","wind_red_ss","rain_blue_ls","rain_yellow_ls","rain_orange_ls","rain_red_ls"
"1","PH175101000",287.239285714286,19.8803571428571,11.0360182370821,51.2559064897042,1.07521135694684,2.64,6.18,0,0,0,0,0,0,0,0,16.48,479.57,47.2,82.19,9.73,11.34,1,37836,7185,46.1099512874043,8.21155184411969,0.0974251913709116,2.5330549756437,41.892832289492,1.00208768267223,0,0.0278357689631176,0.0835073068893528,2.95151089248067,46.9311064718163,0.69589422407794,175101000,522,"Abra De Ilog",1705101000,175101000,"2nd",35176,"MIMAROPA Region","Luzon",0,0,0,0,0,0,0,0
"2","PH030801000",287.239285714286,8.21041666666667,5.88989361702128,51.2559064897042,1.07521135694684,0.78,40.87,0,0,0,0,0,0,0,0,6.5,232.23,37.28,33.53,7.5,2.09,1,6116,9256,89.8012100259291,7.43301642178047,0.118841832324978,0.248487467588591,2.18236819360415,0,0,0.0108038029386343,0.0108038029386343,0.867602808425276,8.96715643906655,NA,30801000,281,"Abucay",300801000,30801000,"3rd",42984,"Central Luzon","Luzon",0,0,0,0,0,0,0,0
"3","PH083701000",287.239285714286,1.109375,0.597872340425532,51.2559064897042,1.07521135694684,0.06,0,0,0,0,0,0,0,0,0,8.73,182.19,36.8,43.56,7.71,6.09,1,38796,13294,49.4433579058222,33.6392357454491,0.850007522190462,1.21859485482172,13.6452534978186,0.549119903715962,0.0300887618474499,0.0902662855423499,0.112832856927937,3.33887294153195,25.9891680457349,NA,83701000,949,"Abuyog",803701000,83701000,"1st*",61216,"Eastern Visayas","Visayas",0,0,0,0,0,0,0,0
"4","PH045601000",287.239285714286,17.6454545454545,8.76241134751773,51.2559064897042,1.07521135694684,3.53,2.77,0,0,0,0,0,0,0,0,3.23,38.78,13.06,17.71,2.82,4.77,1,10378,3156,68.5678073510773,12.3574144486692,0.697084917617237,1.7743979721166,15.0823827629911,0.443599493029151,0,0,0.0950570342205323,1.9531553964672,18.8212927756654,NA,45601000,464,"Agdangan",405601000,45601000,"5th",12764,"CALABARZON","Luzon",0,0,0,0,0,0,0,0
"5","PH025701000",287.239285714286,25.4033333333333,16.723125,51.2559064897042,1.07521135694684,0.34,0.07,0,0,0,0,0,0,0,0,8.75,335.6,34.98,43.73,7.67,4.82,0,0,6540,64.1743119266055,29.388379204893,0.0305810397553516,0.122324159021407,6.08562691131498,0,0,0.0458715596330275,0.0305810397553516,1.20200093568935,19.9847094801223,NA,25701000,275,"Aglipay",205701000,25701000,"3rd",30714,"Cagayan Valley","Luzon",0,0,0,0,0,0,0,0
"6","PH015501000",287.239285714286,11.1236111111111,6.48402777777778,51.2559064897042,1.07521135694684,1.52,1.28,0,0,0,0,0,0,0,0,4.58,60.23,16.51,24.32,3.73,7.87,1,36607,6593,59.5631730623388,22.9637494312149,0.197178826027605,0.667374488093432,15.5922948581829,0.0758380100106173,0,0.0151676020021234,0.0758380100106173,2.13175531156424,32.185651448506,NA,15501000,148,"Agno",105501000,15501000,"3rd",29947,"Ilocos Region","Luzon",0,0,0,0,0,0,0,0
"7","PH041001000",287.239285714286,13.5625,6.83723404255319,51.2559064897042,1.07521135694684,0.44,0.02,0,0,0,0,0,0,0,0,5.87,123.65,18.01,31.63,3.8,3.96,1,13209,7806,88.3423007942608,7.5582884960287,0.0256213169356904,0.281834486292595,3.26671790930054,0.0384319754035357,0.0128106584678452,0.0384319754035357,0.0256213169356904,0.522872382353714,18.7419933384576,NA,41001000,396,"Agoncillo",401001000,41001000,"4th",39101,"CALABARZON","Luzon",0,0,0,0,0,0,0,0
"8","PH013301000",287.239285714286,10.1541666666667,6.74270833333333,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,4.93,51.48,28.4,25.64,5.98,3.96,1,10118,13404,84.5195464040585,13.4139062966279,0.223813786929275,0.164130110414801,1.14891077290361,0.0074604595643091,0,0.0149209191286183,0.0447627573858549,1.07234817559505,18.1662190390928,NA,13301000,129,"Agoo",103301000,13301000,"1st",66028,"Ilocos Region","Luzon",0,0,0,0,0,0,0,0
"9","PH015502000",287.239285714286,10.145,8.0675,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,8.77,208.29,33.22,42.57,7.38,6.43,0,0,8591,75.1833313933186,16.1797229658945,0.279362123152136,0.675125130950995,7.10045396345012,0.0232801769293446,0.0116400884646723,0,0.128040973111396,1.58936883486482,29.6123850541264,NA,15502000,149,"Aguilar",105502000,15502000,"3rd",45100,"Ilocos Region","Luzon",0,0,0,0,0,0,0,0
"10","PH175302000",287.239285714286,6.49270833333333,2.75338541666667,51.2559064897042,1.07521135694684,5.52,0.36,0,0,0,0,0,0,0,0,9.83,56.21,36.95,47.61,7.6,9.38,1,311,3044,36.0381077529566,32.5229960578187,0.0657030223390276,0.821287779237845,30.3547963206308,0,0,0.0328515111695138,0,1.38700677560781,35.0525624178712,NA,175302000,548,"Agutaya",1705302000,175302000,"5th",12867,"MIMAROPA Region","Luzon",0,0,0,0,0,0,0,0
"11","PH063001000",287.239285714286,1.94270833333333,1.17708333333333,51.2559064897042,1.07521135694684,0.23,0,0,0,0,0,0,0,0,0,6.71,96.24,29.13,34.13,6.47,5.94,1,66445,12162,43.339911198816,38.6942937016938,0.904456503864496,0.748232198651538,15.0633119552705,0.197335964479526,0.0657786548265088,0.164446637066272,0.402894260812366,3.79199510216576,24.6012169051143,NA,63001000,745,"Ajuy",603001000,63001000,"2nd",53462,"Western Visayas","Visayas",0,0,0,0,0,0,0,0
"12","PH045602000",287.239285714286,10.1515151515152,5.89716312056737,51.2559064897042,1.07521135694684,3.78,15.33,0,0,0,0,0,0,0,0,6.96,63.79,31.62,36.11,6.8,4.95,1,36794,3539,61.4862955637186,17.7733823113874,0.113026278609777,1.4693416219271,17.6886126024301,0,0,0.0282565696524441,0.0282565696524441,1.68905950095969,21.0228878214185,NA,45602000,465,"Alabat",405602000,45602000,"5th",15936,"CALABARZON","Luzon",0,0,0,0,0,0,0,0
"13","PH043401000",287.239285714286,14.7181818181818,6.89468085106383,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,6.2,214.69,35.81,31.5,7.5,1.58,0,0,11025,83.2925170068027,12.4263038548753,0.408163265306122,0.208616780045351,3.24716553287982,0.0453514739229024,0.0181405895691609,0.0362811791383219,0.199546485260771,0.470131009841409,6.82086167800454,NA,43401000,440,"Alaminos",403401000,43401000,"3rd",51619,"CALABARZON","Luzon",0,0,0,0,0,0,0,0
"14","PH083702000",287.239285714286,3.4,1.42425531914894,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,2.01,36.56,18.9,11.82,3.75,12.42,0,0,12709,38.6576441891573,48.8630104650248,2.56511133842159,0.613738295695963,6.9163584861122,0.771107089464159,0.0786843968840978,0.598001416319144,0.676685813203242,3.52674934371323,52.2936501691715,NA,83702000,950,"Alangalang",803702000,83702000,"2nd",57185,"Eastern Visayas","Visayas",0,0,0,0,0,0,0,0
"15","PH083703000",287.239285714286,3.04166666666667,1.10104166666667,51.2559064897042,1.07521135694684,0.07,0,0,0,0,0,0,0,0,0,8.76,125.03,35.96,45.11,7.49,5.46,1,17360,11009,48.2150967390317,33.4726133163775,5.0413298210555,0.563175583613407,7.31219910981924,0.590426015078572,0.245253883186484,0.862930329730221,2.8431283495322,3.04109470776137,21.7912616949768,NA,83703000,951,"Albuera",803703000,83703000,"3rd*",47151,"Eastern Visayas","Visayas",0,0,0,0,0,0,0,0
"16","PH015504000",287.239285714286,16.2333333333333,8.615625,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,0.54,22.02,2.1,3.95,0.37,3.48,0,0,10057,76.6829074276623,16.8738192303868,0.357959630108382,0.228696430347022,4.43472208412051,0.059659938351397,0,0.0795465844685293,0.0497166152928308,1.65199760379706,14.5868549269166,NA,15504000,150,"Alcala",105504000,15504000,"3rd",48908,"Ilocos Region","Luzon",0,0,0,0,0,0,0,0
"17","PH175901000",287.239285714286,9.48333333333333,6.31702127659574,51.2559064897042,1.07521135694684,0.18,0,0,0,0,0,0,0,0,0,10.8,172.67,30.76,55.08,6.84,5.47,1,27047,3666,53.355155482815,8.5379159847245,0.409165302782324,4.63720676486634,30.0054555373704,0.436442989634479,0.245499181669394,0.709219858156028,1.30932896890344,3.1985811265366,24.1680305510093,NA,175901000,570,"Alcantara",1705901000,175901000,"5th",17171,"MIMAROPA Region","Luzon",0,0,0,0,0,0,0,0
"18","PH042101000",287.239285714286,13.75,7.67021276595745,51.2559064897042,1.07521135694684,0,0.02,0,0,0,0,0,0,0,0,2.98,437.9,11.28,15.76,2.25,2.52,0,0,11762,90.6988607379697,6.61452133990818,0.238054752593096,0.178541064444822,1.95544975344329,0.0255058663492603,0.0510117326985206,0.0255058663492603,0.0425097772487672,0.270066938019638,10.7039619112396,NA,42101000,425,"Alfonso",402101000,42101000,"1st",59306,"CALABARZON","Luzon",0,0,0,0,0,0,0,0
"19","PH025015000",287.239285714286,28.4816666666667,16.160625,51.2559064897042,1.07521135694684,1.4,0.07,0,0,0,0,0,0,0,0,20.82,845.85,46.25,105.99,9.67,5.25,0,0,1783,49.5793606281548,33.7633202467751,0.112170499158721,0.448681996634885,15.8721256309591,0.0560852495793606,0,0.112170499158721,0,3.2367758186398,22.9949523275379,NA,25015000,274,"Alfonso Castaneda",205015000,25015000,"1st",8539,"Cagayan Valley","Luzon",0,0,0,0,0,0,0,0
"20","PH034901000",287.239285714286,19.9027777777778,13.5202127659574,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,0.51,28.1,1.75,3.87,0.31,4.77,0,0,13940,85.2008608321377,8.08464849354376,0.186513629842181,0.416068866571019,5.52367288378766,0.0358680057388809,0.0143472022955523,0.121951219512195,0.1506456241033,1.14095966510867,20.8895265423242,NA,34901000,312,"Aliaga",304901000,34901000,"2nd",70363,"Central Luzon","Luzon",0,0,0,0,0,0,0,0
"21","PH012901000",287.239285714286,7.58541666666667,6.0953125,51.2559064897042,1.07521135694684,4.76,0.05,0,0,0,0,0,0,0,0,21.7,566.71,60.66,110.88,11.35,9.01,0,0,1475,83.1186440677966,15.0508474576271,0.0677966101694915,0,0.949152542372881,0,0,0,0,2.3898431665422,38.8474576271186,NA,12901000,97,"Alilem",102901000,12901000,"4th",7361,"Ilocos Region","Luzon",0,0,0,0,0,0,0,0
"22","PH063002000",287.239285714286,4.70694444444444,1.94964539007092,51.2559064897042,1.07521135694684,0.53,0,0,0,0,0,0,0,0,0,9.59,255.57,36.05,48.5,7.59,4.14,0,0,8057,41.2808737743577,55.2687104381283,0.0496462703239419,0.0248231351619709,2.2216705969964,0,0.0124115675809854,0.0372347027429564,0.0248231351619709,2.68433659654239,18.6049398038972,NA,63002000,746,"Alimodian",603002000,63002000,"3rd",39722,"Western Visayas","Visayas",0,0,0,0,0,0,0,0
"23","PH041002000",287.239285714286,12.675,7.76595744680851,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,3.89,200.8,36.89,20.46,7.23,3.92,1,6750,5089,84.771074867361,9.90371389270976,0.31440361564158,0.255452937708784,4.26409903713893,0.0393004519551974,0,0.0393004519551974,0.117901355865592,0.628458498023715,18.7266653566516,NA,41002000,397,"Alitagtag",401002000,41002000,"4th",26819,"CALABARZON","Luzon",0,0,0,0,0,0,0,0
"24","PH084801000",287.239285714286,23.7541666666667,11.1420212765957,51.2559064897042,1.07521135694684,1.99,1.57,0,0,0,0,0,0,0,0,7.06,77.24,18.44,36.07,4.42,5.67,1,20472,5513,42.0279339742427,6.89279883910756,0.126972610194087,7.69091238889896,42.2274623616905,0.326500997641937,0.0725557772537638,0.126972610194087,0.344639941955378,2.86230319211591,25.1949936513695,45.3473607836024,84801000,989,"Allen",804801000,84801000,"5th",25228,"Eastern Visayas","Visayas",0,0,0,0,0,0,0,0
"25","PH086001000",287.239285714286,4.56041666666667,2.57234042553191,51.2559064897042,1.07521135694684,2.24,0,0,0,0,0,0,0,0,0,17.97,147.58,29.46,87.46,6.75,8.67,1,39711,2093,45.9149546106068,6.54562828475872,1.81557572861921,6.49784997611085,35.3559483994267,1.52890587673196,0.812231247013856,0.191113234591495,0.573339703774486,3.10892417803623,36.2159579550884,NA,86001000,1013,"Almagro",806001000,86001000,"5th",9273,"Eastern Visayas","Visayas",0,0,0,0,0,0,0,0
"26","PH087801000",287.239285714286,7.01875,3.26063829787234,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,11.35,292.51,37.63,57.07,7.68,3.03,1,12395,4036,54.8562933597621,36.6204162537166,0.396432111000991,0.396432111000991,7.21010901883053,0.0991080277502477,0.0991080277502477,0.12388503468781,0.0991080277502477,1.26246239159932,12.2893954410307,NA,87801000,1055,"Almeria",807801000,87801000,"5th",17954,"Eastern Visayas","Visayas",0,0,0,0,0,0,0,0
"27","PH072204000",287.239285714286,0.329166666666667,0.207978723404255,51.2559064897042,1.07521135694684,0.1,0.05,0,0,0,0,0,0,0,0,6.55,114.01,21.61,35.9,4.63,4.2,1,12331,6886,51.0601219866396,40.0668022073773,0.53732210281731,0.1161777519605,6.78187627069416,0.246877722916061,0,0.0871333139703746,0.71158873075806,4.04361370716511,18.7772291606157,NA,72204000,886,"Aloguinsan",702204000,72204000,"4th",34466,"Central Visayas","Visayas",0,0,0,0,0,0,0,0
"28","PH060401000",287.239285714286,3.98636363636364,2.37978723404255,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,6.63,63.59,25.89,34.59,5.7,5.48,1,6,5950,44.7226890756302,29.9327731092437,0.554621848739496,2.53781512605042,20.9579831932773,0.218487394957983,0.0168067226890756,0.0672268907563025,0.756302521008403,3.52167025468134,23.0588235294118,NA,60401000,694,"Altavas",600401000,60401000,"4th",25639,"Western Visayas","Visayas",0,0,0,0,0,0,0,0
"29","PH042102000",287.239285714286,13.5722222222222,7.59858156028368,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,2.2,413.45,6.18,11.22,1.29,1.6,0,0,8761,89.9783129779706,7.55621504394476,0.456568884830499,0.114142221207625,1.01586576874786,0.0342426663622874,0.0114142221207624,0.114142221207625,0.148384887569912,0.345294695742251,6.95126127154434,NA,42102000,426,"Amadeo",402102000,42102000,"4th",41901,"CALABARZON","Luzon",0,0,0,0,0,0,0,0
"30","PH025001000",287.239285714286,15.3142857142857,12.3642857142857,51.2559064897042,1.07521135694684,4.27,0.19,0,0,0,0,0,0,0,0,20.6,932.73,45.09,103.05,9.39,4.55,0,0,3535,7.60961810466761,72.1923620933522,0.0282885431400282,0.0282885431400282,19.8868458274399,0.0282885431400282,0,0.198019801980198,0,2.67540983606557,18.8967468175389,NA,25001000,260,"Ambaguio",205001000,25001000,"5th",15472,"Cagayan Valley","Luzon",0,0,0,0,0,0,0,0
"31","PH086401000",287.239285714286,1.05833333333333,0.609027777777778,51.2559064897042,1.07521135694684,5.15,0,0,0,0,0,0,0,0,0,10.91,287.8,41.99,54.37,8.13,3.81,1,7940,1764,61.6213151927438,21.0884353741497,1.47392290249433,0.90702947845805,12.0748299319728,0.623582766439909,0.736961451247165,0.680272108843537,0.793650793650794,2.93508707830958,17.1201814058957,NA,86401000,1037,"Anahawan",806401000,86401000,"5th",8429,"Eastern Visayas","Visayas",0,0,0,0,0,0,0,0
"32","PH036901000",287.239285714286,14.5694444444444,10.263829787234,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,0.63,21.34,2.25,4.53,0.41,3.28,0,0,2685,83.3147113594041,12.8864059590317,0.0372439478584729,0.0744878957169459,3.05400372439479,0,0,0.0372439478584729,0,0.997571131158918,13.4823091247672,NA,36901000,358,"Anao",306901000,36901000,"5th",12208,"Central Luzon","Luzon",0,0,0,0,0,0,0,0
"33","PH015505000",287.239285714286,7.47083333333333,5.875,51.2559064897042,1.07521135694684,3.48,6.6,0,0,0,0,0,0,0,0,1.76,15.86,6.23,10.23,1.35,5.89,1,8568,9321,58.0624396523978,35.0713442763652,0.375496191395773,0.171655401780925,5.24621821692951,0.171655401780925,0,0.0965561635017702,0.203840789614848,1.17456460105306,24.1175839502199,NA,15505000,151,"Anda",105505000,15505000,"3rd",41548,"Ilocos Region","Luzon",0,0,0,0,0,0,0,0
"34","PH031401000",287.239285714286,17.6645833333333,8.41808510638298,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,2.12,47.95,8.27,11.85,1.76,2.27,1,8764,14325,88.0349040139616,8.80977312390925,0.237347294938918,0.195462478184991,2.06631762652705,0.0069808027923211,0.0139616055846422,0.0698080279232111,0.160558464223386,0.823809443422185,8.97033158813264,NA,31401000,292,"Angat",301401000,31401000,"1st",65617,"Central Luzon","Luzon",0,0,0,0,0,0,0,0
"35","PH035401000",287.239285714286,10.4125,7.13882978723404,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,2.47,177.84,16.88,13.79,3.32,0.81,0,0,94666,95.0288382312552,3.59579997042233,0.021126909344432,0.110916274058268,0.82500580990007,0.0063380728033296,0.0179578729427672,0.05281727336108,0.194367565968774,0.387237205867348,3.45319333234741,NA,35401000,NA,"",NA,NA,"",NA,"Central Luzon","Luzon",0,0,0,0,0,0,0,0
"36","PH045801000",287.239285714286,7.14166666666667,4.27021276595745,51.2559064897042,1.07521135694684,0.1,0,0,0,0,0,0,0,0,0,5.39,106.52,21.87,27.24,4.7,1.79,1,3709,24914,85.6064863129164,12.3304166332183,1.17203178935538,0.0280966524845468,0.188648952396243,0,0.0080276149955848,0.0441518824757164,0.0762623424580557,0.31955368413619,7.58609617082765,NA,45801000,503,"Angono",405801000,45801000,"1st",130494,"CALABARZON","Luzon",0,0,0,0,0,0,0,0
"37","PH063003000",287.239285714286,3.65555555555556,1.09097222222222,51.2559064897042,1.07521135694684,0.34,0,0,0,0,0,0,0,0,0,5.52,74.7,28.03,28.68,5.85,5.53,1,7787,6509,41.0047626363497,51.6822860654478,0.26117683207866,0.0921800583807036,6.3450606852051,0.076816715317253,0.0153633430634506,0.0614533722538024,0.107543401444154,3.18644540510389,23.7210016899677,NA,63003000,747,"Anilao",603003000,63003000,"4th",30520,"Western Visayas","Visayas",0,0,0,0,0,0,0,0
"38","PH060601000",287.239285714286,1.8875,0.93125,51.2559064897042,1.07521135694684,1.42,0,0,0,0,0,0,0,0,0,8.83,100.99,26.19,43.61,5.8,4.86,1,26475,4611,37.714161787031,31.3381045326393,0.0433745391455215,2.25547603556712,28.3669486011711,0.130123617436565,0,0.0216872695727607,0.108436347863804,3.40549974057827,21.1667751030145,NA,60601000,711,"Anini-Y",600601000,60601000,"4th",22018,"Western Visayas","Visayas",0,0,0,0,0,0,0,0
"39","PH035402000",287.239285714286,14.5136363636364,8.45531914893617,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,0.54,7.74,2.03,4.09,0.34,2.81,0,0,22801,95.4782684969957,2.94723915617736,0.0350861804306828,0.280689443445463,1.08767159335117,0.013157317661506,0.0175430902153414,0.013157317661506,0.0263146353230121,0.799333117213912,12.7582123591071,NA,35402000,339,"Apalit",305402000,35402000,"1st",117160,"Central Luzon","Luzon",0,0,0,0,0,0,0,0
"40","PH035403000",287.239285714286,13.1236111111111,8.07872340425532,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,3.84,79.89,31.66,18.99,6.8,2.68,0,0,27433,88.5903838442751,5.64283891663325,0.0911311194546713,1.39248350526738,3.67805198119054,0.0145809791127474,0.0656144060073633,0.26610286880764,0.156745525462035,1.31318730710455,12.6599351146429,0,35403000,340,"Arayat",305403000,35403000,"1st",144875,"Central Luzon","Luzon",0,0,0,0,0,0,0,0
"41","PH013302000",287.239285714286,10.8354166666667,6.72604166666666,51.2559064897042,1.07521135694684,0.07,0.02,0,0,0,0,0,0,0,0,9.06,152.41,33.47,44.65,7.35,5.28,1,7853,10621,73.9007626400527,23.3217211185387,0.376612371716411,0.122399020807834,1.43112701252236,0.0282459278787308,0.0188306185858205,0.0753224743432821,0.291874588080218,1.60352311517552,22.8886168910649,NA,13302000,130,"Aringay",103302000,13302000,"2nd",50380,"Ilocos Region","Luzon",0,0,0,0,0,0,0,0
"42","PH025002000",287.239285714286,15.9364583333333,12.83359375,51.2559064897042,1.07521135694684,0.48,0.05,0,0,0,0,0,0,0,0,13.67,682.82,39.01,66.87,8.47,2.26,0,0,8501,68.8271968003764,24.0559934125397,0.0705799317727326,0.388189624750029,5.45818139042466,0.0352899658863663,0,0.0117633219621221,0,1.32706514439221,9.68121397482649,NA,25002000,261,"Aritao",205002000,25002000,"2nd",42197,"Cagayan Valley","Luzon",0,0,0,0,0,0,0,0
"43","PH054101000",287.239285714286,31.2208333333333,10.766875,51.2559064897042,1.07521135694684,3.1,3.37,0,0,0,0,0,0,0,0,6.48,81.54,27.33,34.03,5.87,7.21,1,168360,17039,38.6994541933212,21.3451493632255,0.0762955572510123,2.15388227008627,36.9681319326252,0.064557779212395,0,0.0939022243089383,0.0234755560772345,1.98333488069817,35.0079230001761,NA,54101000,660,"Aroroy",504101000,54101000,"1st",88351,"Bicol Region","Luzon",0,0,0,0,0,0,0,0
"44","PH082601000",287.239285714286,13.5361111111111,6.75567375886525,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,4.36,36.95,16.1,23.31,3.44,8.76,1,56752,3494,23.6119061247853,18.8895248998283,0.028620492272467,2.0034344590727,53.1196336576989,0.48654836863194,0.028620492272467,0.20034344590727,1.31654264453349,6.50193435667041,38.723526044648,0.543789353176875,82601000,927,"Arteche",802601000,82601000,"3rd",16360,"Eastern Visayas","Visayas",0,0,0,0,0,0,0,0
"45","PH015506000",287.239285714286,13.7895833333333,9.39114583333333,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,0.58,40.97,1.96,4.1,0.38,2.57,0,0,13064,82.5321494182486,12.4311083894672,0.114819350887936,0.443968156766687,3.8426209430496,0.0153092467850581,0,0.0153092467850581,0.0612369871402327,1.1263185424113,10.8772198407838,NA,15506000,152,"Asingan",105506000,15506000,"2nd",57811,"Ilocos Region","Luzon",0,0,0,0,0,0,0,0
"46","PH142711000",287.239285714286,19.2114583333333,12.4026041666667,51.2559064897042,1.07521135694684,0.4,0,0,0,0,0,0,0,0,0,20.82,1079.83,46.15,105.45,9.66,7.44,0,0,2829,27.9250618593142,64.757864969954,0,0.0353481795687522,6.85754683633793,0,0,0,0,2.39171744970841,37.8225521385649,NA,142711000,51,"Asipulo",1402711000,142711000,"5th",15963,"Cordillera Administrative Region","Luzon",0,0,0,0,0,0,0,0
"47","PH072206000",287.239285714286,0.560416666666667,0.43563829787234,51.2559064897042,1.07521135694684,0.24,0.03,0,0,0,0,0,0,0,0,9.14,136.53,33.03,49.14,7.26,5.7,1,21223,10211,44.7556556654588,37.8709235138576,0.284007442953677,0.910782489472138,15.1209479972579,0.195867202037019,0.0489668005092547,0.0783468808148075,0.244834002546274,4.61583467413335,25.7467437077661,NA,72206000,888,"Asturias",702206000,72206000,"3rd",55397,"Central Visayas","Visayas",0,0,0,0,0,0,0,0
"48","PH045603000",287.239285714286,13.6701298701299,7.27963525835866,51.2559064897042,1.07521135694684,2.98,3.48,0,0,0,0,0,0,0,0,9.93,128.37,32.36,51.05,7.07,3.24,1,24775,14422,68.8462071834697,16.87699348218,0.44376646789627,1.24809319095826,11.537928165303,0.284287893496048,0.0554708084870337,0.152544723339343,0.159478574400222,1.11457939210493,13.9925114408542,NA,45603000,466,"Atimonan",405603000,45603000,"1st",64260,"CALABARZON","Luzon",0,0,0,0,0,0,0,0
"49","PH141101000",287.239285714286,9.37666666666667,8.09458333333333,51.2559064897042,1.07521135694684,3.23,0.01,0,0,0,0,0,0,0,0,23.87,1485.29,47.43,121.97,9.57,4.27,0,0,4332,94.1135734072022,5.30932594644506,0.0692520775623268,0.0461680517082179,0.392428439519852,0,0,0,0,1.81513117754728,18.3056325023084,NA,141101000,28,"Atok",1401101000,141101000,"4th",19218,"Cordillera Administrative Region","Luzon",0,0,0,0,0,0,0,0
"50","PH051701000",287.239285714286,12.3708333333333,6.1890625,51.2559064897042,1.07521135694684,0,0.05,0,0,0,0,0,0,0,0,5.29,84.79,27.24,27.16,5.78,4.89,1,5759,11390,61.6154521510097,12.5021949078139,0.184372256365233,3.10798946444249,21.8525021949078,0.166812993854258,0.0175592625109745,0.0526777875329236,0.210711150131694,2.14277217964621,24.4161545215101,NA,51701000,614,"Baao",501701000,51701000,"3rd",61493,"Bicol Region","Luzon",0,0,0,0,0,0,0,0
"51","PH083705000",287.239285714286,3.90416666666667,1.83297872340426,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,8.77,98.85,44.64,45.62,9.05,7.15,1,82216,6047,36.9604762692244,30.0148834132628,2.26558624111129,2.05060360509344,21.3659665950058,1.5544898296676,0.231519761865388,0.909541921614024,4.33272697205226,3.74860596467245,31.6685959980155,NA,83705000,952,"Babatngon",803705000,83705000,"4th*",28823,"Eastern Visayas","Visayas",0,0,0,0,0,0,0,0
"52","PH050501000",287.239285714286,9.28690476190476,5.59047619047619,51.2559064897042,1.07521135694684,0.61,0,0,0,0,0,0,0,0,0,7.39,84.66,28.02,37.37,6.06,6.12,1,38195,14348,55.1435740172846,5.66629495400056,0.0278784499581823,13.6395316420407,25.4251463618623,0.0696961248954558,0,0.0069696124895455,0.0069696124895455,2.45842161785621,28.3314747700028,NA,50501000,587,"Bacacay",500501000,50501000,"2nd",72485,"Bicol Region","Luzon",0,0,0,0,0,0,0,0
"53","PH013303000",287.239285714286,7.35,5.70694444444445,51.2559064897042,1.07521135694684,2.46,8.35,0,0,0,0,0,0,0,0,6.78,77.88,30.33,34.01,6.53,3.21,1,12581,9692,82.1811803549319,15.4560462236896,0.226991333058192,0.103177878662815,1.78497730086669,0,0,0,0,0.933979751889348,13.2067684688403,NA,13303000,131,"Bacnotan",103303000,13303000,"1st",44388,"Ilocos Region","Luzon",0,0,0,0,0,0,0,0
"54","PH175201000",287.239285714286,25.404958677686,10.4413926499033,51.2559064897042,1.07521135694684,2.58,7.27,0,0,0,0,0,0,0,0,19.08,866.57,62.02,95.15,12.37,9.25,1,9174,8248,58.1838021338506,12.9122211445199,0.07274490785645,2.98254122211445,24.7090203685742,0.07274490785645,0.0484966052376333,0.181862269641125,0.21823472356935,2.36463791481929,40.0581959262852,29.7284190106693,175201000,533,"Baco",1705201000,175201000,"3rd",39817,"MIMAROPA Region","Luzon",0,0,0,0,0,0,0,0
"55","PH035404000",287.239285714286,9.40666666666666,7.23191489361702,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,0,0,0.68,33.09,2.23,4.6,0.45,2.02,0,0,9375,91.776,4.928,0.0746666666666666,0.298666666666667,2.24,0,0.0213333333333333,0.064,0.330666666666667,0.843892549417131,8.34133333333333,NA,35404000,341,"Bacolor",305404000,35404000,"3rd",48066,"Central Luzon","Luzon",0,0,0,0,0,0,0,0
